iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,death_rate,death_rate_smoothed,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,total_hosp,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,perc,tests_units_grouped,start_date,pandemic_days,full_vax_prc20,full_vax_prc20_days,full_vax_prc75,full_vax_prc75_days,full_vax_prc50,full_vax_prc50_days
MLT,Europe,Malta,2021-07-24,33583,171,1266,NA,171,1266,65070.72283088868,331.331137899591,2453.012985853115,NA,331.331137899591,2453.0129858531122,NA,NA,1,1,1.938,19,19,36.815,NA,NA,NA,NA,3926,1065162,2063.867,7.607,3899,7.555,0.046,21.6,tests performed,743712,392994,369441,NA,1351,2916,144.1,76.15,71.58,NA,5650,1405,0.272,47.22,0.5160999991851689,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.895,NA,NA,NA,NA,71.58,tested,2020-03-07,504,2021-03-22,124,2021-07-20,4,2021-07-20,4
SGP,Asia,Singapore,2021-07-24,64054,130,1073,NA,130,1073,11745.269173351306,23.83746514715193,196.75077002226215,NA,23.83746514715193,196.75077002226172,NA,NA,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69069,12.665,0.002,450.6,samples tested,7130781,4230379,3020766,NA,70192,57749,130.75,77.57,55.39,NA,10589,13404,0.246,50.93,5.453600003083055,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA,55.39,tested,2020-01-23,548,2021-04-06,109,2021-07-16,8,2021-07-16,8
MLT,Europe,Malta,2021-07-25,33710,127,1198,NA,127,1198,65316.79917307142,246.07634218273716,2321.2555742907043,NA,246.07634218273716,2321.255574290702,NA,NA,0.94,1,1.938,34,34,65.879,NA,NA,12.036,23.321,3504,1068666,2070.657,6.789,3893,7.543,0.044,22.7,tests performed,744521,393062,370187,NA,809,2883,144.26,76.16,71.73,NA,5586,1314,0.255,47.22,0.5160999991851689,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.895,332.6,5.44,6.42,644.448750242201,71.73,tested,2020-03-07,505,2021-03-22,125,2021-07-20,5,2021-07-20,5
SGP,Asia,Singapore,2021-07-25,64179,125,1106,NA,125,1106,11768.189812915876,22.920639564569164,202.8018188673084,NA,22.920639564569164,202.801818867308,NA,NA,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68672,12.592,0.002,434.6,samples tested,7192180,4242505,3070092,NA,61399,56827,131.88,77.79,56.29,NA,10420,12766,0.234,50.93,5.453600003083055,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA,56.29,tested,2020-01-23,549,2021-04-06,110,2021-07-16,9,2021-07-16,9
MLT,Europe,Malta,2021-07-26,33804,94,1146,NA,94,1146,65498.93441846652,182.1352453950968,2220.4999066253317,NA,182.1352453950968,2220.499906625329,NA,NA,0.87,1,1.938,39,39,75.567,NA,NA,NA,NA,3136,1071802,2076.733,6.076,3796,7.355,0.043,23.2,tests performed,746883,393967,371802,NA,2362,2682,144.72,76.34,72.04,NA,5197,1091,0.211,47.22,0.5160999991851689,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.895,NA,NA,NA,NA,72.04,tested,2020-03-07,506,2021-03-22,126,2021-07-20,6,2021-07-20,6
SGP,Asia,Singapore,2021-07-26,64314,135,1069,NA,135,1069,11792.94410364561,24.7542907297347,196.01730955619593,NA,24.7542907297347,196.01730955619553,NA,NA,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15726438,2883.68,NA,68275,12.519,0.002,447.1,samples tested,7256331,4254789,3122180,NA,64151,59876,133.06,78.02,57.25,NA,10979,12838,0.235,50.93,5.453600003083055,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA,57.25,tested,2020-01-23,550,2021-04-06,111,2021-07-16,10,2021-07-16,10
ARE,Asia,United Arab Emirates,2021-07-26,673185,1549,10699,NA,1549,10699,67378.58134434013,155.03824729068955,1070.854879124007,NA,155.03824729068955,1070.8548791240075,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,232389,64419299,6447.679,23.26,209809,21,0.007,137.3,tests performed,16524169,7704751,6814600,NA,28252,21289,165.39,77.12,68.21,NA,2131,4283,0.043,65.28,9.991083020280128,112.442,34,1.144,0.526,67293.483,NA,317.84,17.26,1.2,37.4,NA,1.2,77.97,0.89,NA,NA,NA,NA,68.21,tested,2020-01-29,544,2021-02-23,153,2021-07-13,13,2021-07-13,13
MLT,Europe,Malta,2021-07-27,33946,142,1071,NA,142,1071,65774.07489555272,275.14047708621007,2075.1792321079674,NA,275.14047708621007,2075.1792321079647,NA,NA,0.82,1,1.938,37,37,71.692,NA,NA,NA,NA,4031,1075833,2084.544,7.811,3788,7.34,0.04,24.8,tests performed,750641,396087,373771,NA,3758,2880,145.44,76.75,72.42,NA,5580,1251,0.242,47.22,0.5160999991851689,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.895,NA,NA,NA,NA,72.42,tested,2020-03-07,507,2021-03-22,127,2021-07-20,7,2021-07-20,7
SGP,Asia,Singapore,2021-07-27,64453,139,1013,NA,139,1013,11818.43185484141,25.48775119580091,185.74886303126894,NA,25.48775119580091,185.7488630312685,NA,NA,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68313,12.526,0.002,472.1,samples tested,7305300,4267577,3158737,NA,48969,66823,133.95,78.25,57.92,NA,12253,14650,0.269,50.93,5.453600003083055,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA,57.92,tested,2020-01-23,551,2021-04-06,112,2021-07-16,11,2021-07-16,11
ARE,Asia,United Arab Emirates,2021-07-27,674724,1539,10697,NA,1539,10697,67532.618699137,154.03735479688265,1070.6547006252458,NA,154.03735479688265,1070.6547006252463,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,296686,64715985,6477.374,29.695,215623,21.582,0.007,141.1,tests performed,16587478,7704755,6864057,NA,63309,20376,166.02,77.12,68.7,NA,2039,2840,0.028,65.28,9.991083020280128,112.442,34,1.144,0.526,67293.483,NA,317.84,17.26,1.2,37.4,NA,1.2,77.97,0.89,NA,NA,NA,NA,68.7,tested,2020-01-29,545,2021-02-23,154,2021-07-13,14,2021-07-13,14
MLT,Europe,Malta,2021-07-28,34037,91,963,NA,91,963,65950.39731396713,176.32241841440222,1865.9174608029625,NA,176.32241841440222,1865.9174608029596,NA,NA,0.76,1,1.938,36,36,69.754,NA,NA,NA,NA,3862,1079695,2092.027,7.483,3772,7.309,0.036,27.4,tests performed,751546,396686,375373,NA,905,2544,145.62,76.86,72.73,NA,4929,1094,0.212,47.22,0.5160999991851689,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.895,NA,NA,NA,NA,72.73,tested,2020-03-07,508,2021-03-22,128,2021-07-20,8,2021-07-20,8
ARE,Asia,United Arab Emirates,2021-07-28,676251,1527,10718,NA,1527,10718,67685.45498294133,152.83628380431438,1072.7565748622403,NA,152.83628380431438,1072.7565748622408,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,305880,65021865,6507.99,30.615,224674,22.487,0.007,146.7,tests performed,16645208,7734137,6893470,NA,57730,27164,166.6,77.41,69,NA,2719,6564,0.066,65.28,9.991083020280128,112.442,34,1.144,0.526,67293.483,NA,317.84,17.26,1.2,37.4,NA,1.2,77.97,0.89,NA,NA,NA,NA,69,tested,2020-01-29,546,2021-02-23,155,2021-07-13,15,2021-07-13,15
MLT,Europe,Malta,2021-07-29,34132,95,892,NA,95,892,66134.4701683558,184.07285438866165,1728.3472222598575,NA,184.07285438866165,1728.3472222598546,NA,NA,0.73,2,3.875,32,32,62.003,NA,NA,NA,NA,3795,1083490,2099.38,7.353,3699,7.167,0.034,29,tests performed,755655,398444,379016,NA,4109,2704,146.42,77.2,73.44,NA,5239,1312,0.254,47.22,0.5160999991851689,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.895,NA,NA,NA,NA,73.44,tested,2020-03-07,509,2021-03-22,129,2021-07-20,9,2021-07-20,9
SGP,Asia,Singapore,2021-07-29,64722,133,931,NA,133,931,11867.757071184364,24.387560496701592,170.71292347691156,NA,24.387560496701592,170.71292347691113,NA,NA,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68388,12.54,0.002,514.2,samples tested,7429918,4290278,3261603,NA,NA,64514,136.24,78.67,59.81,NA,11830,12738,0.234,50.93,5.453600003083055,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA,59.81,tested,2020-01-23,553,2021-04-06,114,2021-07-16,13,2021-07-16,13
ARE,Asia,United Arab Emirates,2021-07-29,677801,1550,10721,NA,1550,10721,67840.5933194814,155.13833654007027,1073.0568426103823,NA,155.13833654007027,1073.0568426103828,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,302236,65324101,6538.24,30.251,244407,24.463,0.006,159.6,tests performed,16676766,7743985,6913213,NA,31558,30213,166.92,77.51,69.19,NA,3024,7498,0.075,65.28,9.991083020280128,112.442,34,1.144,0.526,67293.483,NA,317.84,17.26,1.2,37.4,NA,1.2,77.97,0.89,NA,NA,NA,NA,69.19,tested,2020-01-29,547,2021-02-23,156,2021-07-13,16,2021-07-13,16
ISL,Europe,Iceland,2021-07-30,7802,125,747,NA,125,747,22722.50693514554,364.04939334698696,2175.559174641594,NA,364.04939334698696,2175.559174641594,NA,NA,1.38,NA,NA,10,10,29.124,NA,NA,NA,NA,4160,490505,1428.544,12.116,4088,11.906,NA,NA,tests performed,470374,269095,254443,NA,NA,280,136.99,78.37,74.1,NA,815,181,0.053,32.41,0.3433600008251039,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.949,NA,NA,NA,NA,74.1,tested,2020-02-28,518,2021-04-16,105,2021-06-24,36,2021-06-24,36
MLT,Europe,Malta,2021-07-30,34243,111,831,NA,111,831,66349.54476664148,215.0745982856994,1610.153073652401,NA,215.0745982856994,1610.1530736523985,NA,NA,0.72,1,1.938,36,36,69.754,NA,NA,NA,NA,3693,1087183,2106.536,7.156,3707,7.183,0.032,31.2,tests performed,758252,399261,380927,NA,2597,2270,146.92,77.36,73.81,NA,4398,974,0.189,47.22,0.5160999991851689,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.895,NA,NA,NA,NA,73.81,tested,2020-03-07,510,2021-03-22,130,2021-07-20,10,2021-07-20,10
SGP,Asia,Singapore,2021-07-30,64861,139,937,NA,139,937,11893.244822380166,25.48775119580091,171.81311417601088,NA,25.48775119580091,171.81311417601046,NA,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68425,12.547,0.002,511.2,samples tested,7504554,4299667,3327272,NA,74636,63424,137.61,78.84,61.01,NA,11630,11720,0.215,50.93,5.453600003083055,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA,61.01,tested,2020-01-23,554,2021-04-06,115,2021-07-16,14,2021-07-16,14
MLT,Europe,Malta,2021-07-31,34337,94,754,NA,94,754,66531.68001203658,182.1352453950968,1460.9571811479068,NA,182.1352453950968,1460.9571811479043,NA,NA,0.72,2,3.875,30,30,58.128,NA,NA,NA,NA,3483,1090666,2113.284,6.749,3643,7.059,0.03,33.8,tests performed,759818,399690,382255,NA,1566,2301,147.22,77.44,74.07,NA,4458,957,0.185,47.22,0.5160999991851689,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.895,NA,NA,NA,NA,74.07,tested,2020-03-07,511,2021-03-22,131,2021-07-20,11,2021-07-20,11
SGP,Asia,Singapore,2021-07-31,64981,120,927,NA,120,927,11915.248636362152,22.003813981986397,169.97946301084534,NA,22.003813981986397,169.97946301084494,NA,NA,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68463,12.554,0.002,517,samples tested,7576612,4307602,3391799,NA,72058,63690,138.93,78.99,62.19,NA,11679,11032,0.202,50.93,5.453600003083055,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,454.6,1.3,3.62,83.3577820155494,62.19,tested,2020-01-23,555,2021-04-06,116,2021-07-16,15,2021-07-16,15
ARE,Asia,United Arab Emirates,2021-07-31,680858,1537,10750,NA,1537,10750,68146.56615483816,153.83717629812128,1075.9594308424223,NA,153.83717629812128,1075.9594308424225,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,300637,65922553,6598.139,30.091,281136,28.139,0.005,183.1,tests performed,16795717,7803451,6972665,NA,NA,44288,168.11,78.1,69.79,NA,4433,15046,0.151,65.28,9.991083020280128,112.442,34,1.144,0.526,67293.483,NA,317.84,17.26,1.2,37.4,NA,1.2,77.97,0.89,NA,NA,NA,NA,69.79,tested,2020-01-29,549,2021-02-23,158,2021-07-13,18,2021-07-13,18
MLT,Europe,Malta,2021-08-01,34417,80,707,NA,80,707,66686.68873152178,155.00871948518878,1369.8895584503584,NA,155.00871948518878,1369.8895584503557,NA,NA,0.71,5,9.688,32,32,62.003,5.015,9.717,17.051,33.038,3378,1094044,2119.829,6.545,3625,7.024,0.028,35.9,tests performed,760417,399724,382825,NA,599,2271,147.34,77.45,74.18,NA,4400,952,0.184,47.22,0.5160999991851689,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.895,327.4,5.3,-7.74,634.373183491571,74.18,tested,2020-03-07,512,2021-03-22,132,2021-07-20,12,2021-07-20,12
SGP,Asia,Singapore,2021-08-01,65102,121,923,NA,121,923,11937.435815460654,22.187179098502952,169.24600254477912,NA,22.187179098502952,169.24600254477872,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68500,12.561,0.002,519.5,samples tested,7638279,4313182,3448193,NA,61667,63728,140.06,79.09,63.23,NA,11685,10097,0.185,50.93,5.453600003083055,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA,63.23,tested,2020-01-23,556,2021-04-06,117,2021-07-16,16,2021-07-16,16
MLT,Europe,Malta,2021-08-02,34481,64,677,NA,64,677,66810.69570710993,124.00697558815102,1311.7612886434126,NA,124.00697558815102,1311.76128864341,NA,NA,0.7,5,9.688,37,37,71.692,NA,NA,NA,NA,2762,1096806,2125.181,5.352,3572,6.921,0.027,36.9,tests performed,762832,400760,385049,NA,2415,2278,147.81,77.65,74.61,NA,4414,970,0.188,47.22,0.5160999991851689,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.895,NA,NA,NA,NA,74.61,tested,2020-03-07,513,2021-03-22,133,2021-07-20,13,2021-07-20,13
SGP,Asia,Singapore,2021-08-02,65213,111,899,NA,111,899,11957.789343393992,20.353527933337418,164.84523974838183,NA,20.353527933337418,164.84523974838146,NA,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16206203,2971.652,NA,68538,12.567,0.002,533.7,samples tested,7703746,4321223,3505975,NA,65467,63916,141.26,79.24,64.29,NA,11720,9491,0.174,50.93,5.453600003083055,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA,64.29,tested,2020-01-23,557,2021-04-06,118,2021-07-16,17,2021-07-16,17
ARE,Asia,United Arab Emirates,2021-08-02,683914,1537,10729,NA,1537,10729,68452.43890094555,153.83717629812128,1073.8575566054278,NA,153.83717629812128,1073.8575566054283,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,266834,66473790,6653.312,26.707,293499,29.376,0.005,191.5,tests performed,16832021,7813207,6992326,NA,21025,43979,168.47,78.2,69.99,NA,4402,15494,0.155,65.28,9.991083020280128,112.442,34,1.144,0.526,67293.483,NA,317.84,17.26,1.2,37.4,NA,1.2,77.97,0.89,NA,NA,NA,NA,69.99,tested,2020-01-29,551,2021-02-23,160,2021-07-13,20,2021-07-13,20
MLT,Europe,Malta,2021-08-03,34550,69,604,NA,69,604,66944.3907276659,133.6950205559753,1170.3158321131777,NA,133.6950205559753,1170.3158321131752,NA,NA,0.69,5,9.688,31,31,60.066,NA,NA,NA,NA,3157,1099963,2131.298,6.117,3447,6.679,0.025,39.9,tests performed,765417,401644,387400,NA,2585,2111,148.31,77.82,75.06,NA,4090,794,0.154,47.22,0.5160999991851689,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.895,NA,NA,NA,NA,75.06,tested,2020-03-07,514,2021-03-22,134,2021-07-20,14,2021-07-20,14
SGP,Asia,Singapore,2021-08-03,65315,102,862,NA,102,862,11976.49258527868,18.70324188468844,158.06073043726934,NA,18.70324188468844,158.06073043726894,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67086,12.301,0.002,544.8,samples tested,7767442,4329956,3561452,NA,63696,66020,142.43,79.4,65.3,NA,12106,8911,0.163,50.93,5.453600003083055,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA,65.3,tested,2020-01-23,558,2021-04-06,119,2021-07-16,18,2021-07-16,18
ARE,Asia,United Arab Emirates,2021-08-03,685462,1548,10738,NA,1548,10738,68607.37705898687,154.93815804130887,1074.758359849854,NA,154.93815804130887,1074.7583598498545,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,234765,66708555,6676.809,23.497,284653,28.491,0.005,185.6,tests performed,16884412,7842865,7021985,NA,52391,42419,168.99,78.5,70.28,NA,4246,19730,0.197,65.28,9.991083020280128,112.442,34,1.144,0.526,67293.483,NA,317.84,17.26,1.2,37.4,NA,1.2,77.97,0.89,NA,NA,NA,NA,70.28,tested,2020-01-29,552,2021-02-23,161,2021-07-13,21,2021-07-13,21
ISL,Europe,Iceland,2021-08-04,8354,120,808,NA,120,808,24330.149056165832,349.4874176131075,2353.2152785949233,NA,349.4874176131075,2353.2152785949233,NA,NA,1.2,NA,NA,18,18,52.423,NA,NA,NA,NA,4888,506936,1476.398,14.236,3565,10.383,NA,NA,tests performed,472176,270701,254691,NA,NA,337,137.52,78.84,74.18,NA,981,281,0.082,32.41,0.3433600008251039,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.949,NA,NA,NA,NA,74.18,tested,2020-02-28,523,2021-04-16,110,2021-06-24,41,2021-06-24,41
MLT,Europe,Malta,2021-08-04,34632,82,595,NA,82,595,67103.27466513822,158.88393747231848,1152.877351171094,NA,158.88393747231848,1152.8773511710913,NA,NA,0.68,5,9.688,30,30,58.128,NA,NA,NA,NA,3346,1103309,2137.781,6.483,3373,6.536,0.025,39.7,tests performed,767831,402373,389610,NA,2414,2326,148.78,77.96,75.49,NA,4507,812,0.157,47.22,0.5160999991851689,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.895,NA,NA,NA,NA,75.49,tested,2020-03-07,515,2021-03-22,135,2021-07-20,15,2021-07-20,15
SGP,Asia,Singapore,2021-08-04,65410,95,821,NA,95,821,11993.912271347754,17.419686069072565,150.54276066009066,NA,17.419686069072565,150.54276066009027,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65633,12.035,0.002,559.6,samples tested,7831520,4337397,3618488,NA,64078,66273,143.6,79.53,66.35,NA,12152,8353,0.153,50.93,5.453600003083055,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA,66.35,tested,2020-01-23,559,2021-04-06,120,2021-07-16,19,2021-07-16,19
ARE,Asia,United Arab Emirates,2021-08-04,686981,1519,10730,NA,1519,10730,68759.41262879613,152.03556980926885,1073.9576458548086,NA,152.03556980926885,1073.9576458548088,NA,NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,191032,66899587,6695.929,19.12,268246,26.849,0.006,175,tests performed,16935702,7872930,7042119,NA,51290,41499,169.51,78.8,70.48,NA,4154,19828,0.198,65.28,9.991083020280128,112.442,34,1.144,0.526,67293.483,NA,317.84,17.26,1.2,37.4,NA,1.2,77.97,0.89,NA,NA,NA,NA,70.48,tested,2020-01-29,553,2021-02-23,162,2021-07-13,22,2021-07-13,22
MLT,Europe,Malta,2021-08-05,34710,78,578,NA,78,578,67254.40816663628,151.13350149805905,1119.9379982804915,NA,151.13350149805905,1119.9379982804887,NA,NA,0.68,4,7.75,35,35,67.816,NA,NA,NA,NA,3260,1106569,2144.098,6.317,3297,6.388,0.025,39.9,tests performed,770496,403261,392100,NA,2665,2120,149.29,78.14,75.97,NA,4108,688,0.133,47.22,0.5160999991851689,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.895,NA,NA,NA,NA,75.97,tested,2020-03-07,516,2021-03-22,136,2021-07-20,16,2021-07-20,16
ARE,Asia,United Arab Emirates,2021-08-05,688489,1508,10688,NA,1508,10688,68910.34721686221,150.93458806608126,1069.7538973808196,NA,150.93458806608126,1069.7538973808198,NA,NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,167804,67067391,6712.725,16.795,249041,24.926,0.006,163.1,tests performed,16988539,7892446,7071552,NA,52837,44539,170.04,78.99,70.78,NA,4458,21209,0.212,65.28,9.991083020280128,112.442,34,1.144,0.526,67293.483,NA,317.84,17.26,1.2,37.4,NA,1.2,77.97,0.89,NA,NA,NA,NA,70.78,tested,2020-01-29,554,2021-02-23,163,2021-07-13,23,2021-07-13,23
ISL,Europe,Iceland,2021-08-06,8614,105,812,NA,105,812,25087.371794327562,305.80149041146905,2364.8648591820265,NA,305.80149041146905,2364.864859182027,NA,NA,1.15,NA,NA,21,21,61.16,NA,NA,NA,NA,4023,514819,1499.356,11.717,3473,10.115,NA,NA,tests performed,477205,275173,255322,NA,NA,976,138.98,80.14,74.36,NA,2842,868,0.253,32.41,0.3433600008251039,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.949,NA,NA,NA,NA,74.36,tested,2020-02-28,525,2021-04-16,112,2021-06-24,43,2021-06-24,43
MLT,Europe,Malta,2021-08-06,34758,48,515,NA,48,515,67347.4133983274,93.00523169111327,997.8686316859053,NA,93.00523169111327,997.8686316859028,NA,NA,0.68,4,7.75,36,36,69.754,NA,NA,NA,NA,3508,1110077,2150.895,6.797,3271,6.338,0.022,44.5,tests performed,773225,404049,394589,NA,2729,2139,149.82,78.29,76.46,NA,4145,684,0.133,43.52,0.5160999991851689,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.895,NA,NA,NA,NA,76.46,tested,2020-03-07,517,2021-03-22,137,2021-07-20,17,2021-07-20,17
SGP,Asia,Singapore,2021-08-06,65605,97,744,NA,97,744,12029.668469068481,17.78641630210567,136.42364668831604,NA,17.78641630210567,136.42364668831567,NA,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62729,11.502,0.002,590.2,samples tested,7971889,4351541,3744802,NA,NA,66762,146.18,79.79,68.67,NA,12242,7411,0.136,50.93,5.453600003083055,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA,68.67,tested,2020-01-23,561,2021-04-06,122,2021-07-16,21,2021-07-16,21
ARE,Asia,United Arab Emirates,2021-08-06,690009,1520,10688,NA,1520,10688,69062.48287592086,152.13565905864954,1069.7538973808196,NA,152.13565905864954,1069.7538973808198,NA,NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,273251,67340642,6740.074,27.349,245532,24.575,0.006,160.8,tests performed,17037618,7922403,7091590,NA,49079,43054,170.53,79.29,70.98,NA,4309,21241,0.213,65.28,9.991083020280128,112.442,34,1.144,0.526,67293.483,NA,317.84,17.26,1.2,37.4,NA,1.2,77.97,0.89,NA,NA,NA,NA,70.98,tested,2020-01-29,555,2021-02-23,164,2021-07-13,24,2021-07-13,24
MLT,Europe,Malta,2021-08-07,34829,71,492,NA,71,492,67484.9836368705,137.57023854310503,953.3036248339135,NA,137.57023854310503,953.3036248339108,NA,NA,0.72,5,9.688,33,33,63.941,NA,NA,NA,NA,3593,1113670,2157.857,6.962,3286,6.367,0.021,46.8,tests performed,774250,404419,395537,NA,1025,2062,150.02,78.36,76.64,NA,3995,676,0.131,43.52,0.5160999991851689,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.895,NA,NA,NA,NA,76.64,tested,2020-03-07,518,2021-03-22,138,2021-07-20,18,2021-07-20,18
SGP,Asia,Singapore,2021-08-07,65686,81,705,NA,81,705,12044.521043506322,14.852574437840818,129.27240714417047,NA,14.852574437840818,129.27240714417007,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61277,11.236,0.002,608.4,samples tested,8042596,4359495,3807652,NA,70707,66569,147.47,79.94,69.82,NA,12206,7413,0.136,50.93,5.453600003083055,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA,69.82,tested,2020-01-23,562,2021-04-06,123,2021-07-16,22,2021-07-16,22
